# text = One of Sherlock Holmes's defects—if, indeed, one may call it a defect—was that he was exceedingly loath to communicate his full plans to any other person until the instant of their fulfilment.
it	OBJ	pron.pper	?OLD	
in				
his	other_2	pron.ppos	?OLD	
hand	other	def-np.poss	?OLD	
after				
using				
it	OBJ_2	pron.pper	?OLD	
to				
set				
the				
hound	OBJ_3	def-np.the	?OLD	
upon				
the				
track	other_3	def-np.the	?OLD	
.			

# text = He fled when he knew the game was up, still clutching it.
He	SBJ	pron.pper	?OLD	
fled				
when				
he	SBJ_2	pron.pper	?OLD	
knew				
the				
game	SBJ_3	def-np.the	?OLD	
was				
up				
,				
still				
clutching				
it	OBJ_2	pron.pper	?OLD	
.			

# text = And he hurled it away at this point of his flight.
And				
he	SBJ	pron.pper	?OLD	
hurled				
it	OBJ	pron.pper	?OLD	
away				
at				
this				
point	other	def-np.dem	?OLD	
of				
his	other_3	pron.ppos	?OLD	
flight	other_2	def-np.poss	?OLD	
.			

--
# text = We know at least that he came so far in safety.\"
We	SBJ	pron.pper	?OLD	
know				
at				
least				
that				
he	SBJ_2	pron.pper	?OLD	
came				
so				
far				
in				
safety	other_2	indef-np.bare		
.				
&quot;			

# text = But more than that we were never destined to know, though there was much which we might surmise.
But				
more				
than				
that				
we	SBJ_2	pron.pper	?OLD	
were				
never				
destined				
to				
know				
,				
though				
there				
was				
much				
which	OBJ_3			
we	SBJ_3	pron.pper	?OLD	
might				
surmise				
.			

# text = There was no chance of finding footsteps in the mire, for the rising mud oozed swiftly in upon them, but as we at last reached firmer ground beyond the morass we all looked eagerly for them.
There				
was				
no				
chance	SBJ	indef-np.quant		
of				
finding				
footsteps	OBJ_3	indef-np.bare		
in				
the				
mire	other_3	def-np.the	?OLD	
,				
for				
the				
rising				
mud	SBJ_2	def-np.the	?OLD	
oozed				
swiftly				
in				
upon				
them	other_2	pron.pper	?OLD	
,				
but				
as				
we	SBJ_2	pron.pper	?OLD	
at				
last				
reached				
firmer				
ground	other_3	indef-np.bare		
beyond				
the				
morass	other_4	def-np.the	?OLD	
we	SBJ_2	pron.pper	?OLD	
all				
looked				
eagerly				
for				
them	other_2	pron.pper	?OLD	
.			

# text = But no slightest sign of them ever met our eyes.
But				
no				
slightest				
sign	SBJ	def-np.poss	?OLD	
of				
them	other_2	pron.pper	?OLD	
ever				
met				
our	other_2	pron.ppos	?OLD	
eyes	OBJ	def-np.poss	?OLD	
.			

# text = If the earth told a true story, then Stapleton never reached that island of refuge towards which he struggled through the fog upon that last night.
If				
the				
earth	SBJ_2	def-np.the	?OLD	
told				
a				
true				
story	OBJ_2	indef-np.a		
,				
then				
Stapleton	SBJ	ne	?OLD	
never				
reached				
that				
island	OBJ	def-np.dem	?OLD	
of				
refuge				
towards	other_2	indef-np.bare		
which	OBJ_4			
he	SBJ_4	pron.pper	?OLD	
struggled				
through				
the				
fog	other_4	def-np.the	?OLD	
upon				
that				
last				
night	other_4	def-np.dem	?OLD	
.			

# text = Somewhere in the heart of the great Grimpen Mire, down in the foul slime of the huge morass which had sucked him in, this cold and cruel-hearted man is forever buried.
Somewhere				
in				
the				
heart	other_2	def-np.poss	?OLD	
of				
the				
great				
Grimpen				
Mire	other_3	ne	?OLD	
,				
down				
in				
the				
foul				
slime	other_2	def-np.the	?OLD	
of				
the				
huge				
morass	other_3	def-np.the	?OLD	
which	SBJ_5			
had				
sucked				
him	OBJ_5	pron.pper	?OLD	
in				
,				
this				
cold				
and				
cruel				
_				
hearted				
man	SBJ	def-np.dem	?OLD	
is				
forever				
buried				
.			

# text = Many traces we found of him in the bog-girt island where he had hid his savage ally.
Many				
traces	other	indef-np.quant		
we	SBJ_2	pron.pper	?OLD	
found				
of				
him	other_2	pron.pper	?OLD	
in				
the				
bog				
_				
girt				
island	other_2	def-np.the	?OLD	
where				
he	SBJ_4	pron.pper	?OLD	
had				
hid				
his	other_5	pron.ppos	?OLD	
savage	OBJ_4	def-np.poss	?OLD	
ally				
.			

# text = A huge driving-wheel and a shaft half-filled with rubbish showed the position of an abandoned mine.
A				
huge				
driving				
_				
wheel	SBJ	indef-np.a		
and				
a				
shaft				
half	other_2	indef-np.a		
_				
filled				
with				
rubbish	other_3	indef-np.bare		
showed				
the				
position	OBJ	def-np.poss	?OLD	
of				
an				
abandoned				
mine	other_2	pron	?OLD	
.			

# text = Beside it were the crumbling remains of the cottages of the miners, driven away no doubt by the foul reek of the surrounding swamp.
Beside				
it	SBJ	pron.pper	?OLD	
were				
the				
crumbling				
remains	other	def-np.the	?OLD	
of				
the				
cottages	other	def-np.the	?OLD	
of				
the				
miners	other_2	def-np.the	?OLD	
,				
driven				
away				
no				
doubt	OBJ_2	indef-np.quant		
by				
the				
foul				
reek	other_3	def-np.the	?OLD	
of				
the				
surrounding				
swamp	other_4	def-np.the	?OLD	
.			

# text = In one of these a staple and chain with a quantity of gnawed bones showed where the animal had been confined.
In				
one	other	def-np.poss	?OLD	
of				
these				
a				
staple	other_2	def-np.dem	?OLD	
and				
chain	other_3	indef-np.bare		
with				
a				
quantity	other_3	indef-np.a		
of				
gnawed				
bones	other_4	indef-np.bare		
showed				
where				
the				
animal	SBJ_2	def-np.the	?OLD	
had				
been				
confined				
.			

# text = A skeleton with a tangle of brown hair adhering to it lay among the debris.
A				
skeleton	other	indef-np.a		
with				
a				
tangle	other	indef-np.a		
of				
brown				
hair	other_2	indef-np.bare		
adhering				
to				
it	SBJ_5	pron.pper	?OLD	
lay				
among				
the				
debris	other_5	def-np.the	?OLD	
.			

--
# text = \"A dog!\" said Holmes.
&quot;				
A				
dog	SBJ	indef-np.a		
!				
&quot;				
said				
Holmes	SBJ	ne	?OLD	
.			

--
# text = "By Jove, a curly-haired spaniel.
&quot;				
By				
Jove	other	ne	?OLD	
,				
a				
curly				
_				
haired				
spaniel	other	indef-np.a		
.			

# text = Poor Mortimer will never see his pet again.
Poor				
Mortimer	SBJ	indef-np.bare		
will				
never				
see				
his	other_2	pron.ppos	?OLD	
pet	OBJ	def-np.poss	?OLD	
again				
.			

# text = Well, I do not know that this place contains any secret which we have not already fathomed.
Well				
,				
I	SBJ	pron.pper	?OLD	
do				
not				
know				
that				
this				
place	SBJ_2	def-np.dem	?OLD	
contains				
any				
secret	OBJ_2	indef-np.a		
which	OBJ_4			
we	SBJ_4	pron.pper	?OLD	
have				
not				
already				
fathomed				
.			

# text = He could hide his hound, but he could not hush its voice, and hence came those cries which even in daylight were not pleasant to hear.
He	SBJ	pron.pper	?OLD	
could				
hide				
his	other_2	pron.ppos	?OLD	
hound	OBJ	def-np.poss	?OLD	
,				
but				
he	SBJ_2	pron.pper	?OLD	
could				
not				
hush				
it	OBJ_2	pron.pper	?OLD	
s				
voice	OBJ_2	indef-np.bare		
,				
and				
hence				
came				
those				
cries	SBJ_5	def-np.dem	?OLD	
which	SBJ_7			
even				
in				
daylight	other_6	indef-np.bare		
were				
not				
pleasant				
to				
hear				
.			

# text = On an emergency he could keep the hound in the out-house at Merripit, but it was always a risk, and it was only on the supreme day, which he regarded as the end of all his efforts, that he dared do it.
On				
an				
emergency	other	indef-np.a		
he	SBJ	pron.pper	?OLD	
could				
keep				
the				
hound	OBJ	def-np.the	?OLD	
in				
the				
out				
_				
house	other	def-np.the	?OLD	
at				
Merripit	other_2	ne	?OLD	
,				
but				
it	SBJ_2	pron.pper	?OLD	
was				
always				
a				
risk	other	indef-np.a		
,				
and				
it	SBJ_2	pron.pper	?OLD	
was				
only				
on				
the				
supreme				
day	other	def-np.the	?OLD	
,				
which	OBJ_3			
he	SBJ_3	pron.pper	?OLD	
regarded				
as				
the				
end	other_3	def-np.poss	?OLD	
of				
all				
his	other_5	pron.ppos	?OLD	
efforts	other_4	def-np.poss	?OLD	
,				
that				
he	SBJ_2	pron.pper	?OLD	
dared				
do				
it	OBJ_3	pron.pper	?OLD	
.			

# text = This paste in the tin is no doubt the luminous mixture with which the creature was daubed.
This				
paste	SBJ	def-np.dem	?OLD	
in				
the				
tin	other_2	def-np.the	?OLD	
is				
no				
doubt				
the				
luminous				
mixture	other	def-np.the	?OLD	
with				
which				
the				
creature	SBJ_2	def-np.the	?OLD	
was				
daubed				
.			

# text = It was suggested, of course, by the story of the family hell-hound, and by the desire to frighten old Sir Charles to death.
It	SBJ	pron.pper	?OLD	
was				
suggested				
,				
of				
course				
,				
by				
the				
story	other	def-np.the	?OLD	
of				
the				
family				
hell				
_				
hound	other_2	def-np.the	?OLD	
,				
and				
by				
the				
desire	other_3	def-np.the	?OLD	
to				
frighten				
old				
Sir				
Charles	OBJ_5	indef-np.bare		
to				
death	other_5	indef-np.bare		
.			

# text = No wonder the poor devil of a convict ran and screamed, even as our friend did, and as we ourselves might have done, when he saw such a creature bounding through the darkness of the moor upon his track.
No				
wonder				
the				
poor				
devil	OBJ	def-np.the	?OLD	
of				
a				
convict	other_2	indef-np.a		
ran				
and				
screamed				
,				
even				
as				
our	other_3	pron.ppos	?OLD	
friend	SBJ_2	def-np.poss	?OLD	
did				
,				
and				
as				
we	SBJ_3	pron.pper	?OLD	
ourselves	SBJ_3	pron.pper	?OLD	
might				
have				
done				
,				
when				
he	SBJ_2	pron.pper	?OLD	
saw				
such				
a				
creature	OBJ_2	pron.pds		
bounding				
through				
the				
darkness	other_4	def-np.the	?OLD	
of				
the				
moor	other_5	def-np.the	?OLD	
upon				
his	other_5	pron.ppos	?OLD	
track	other_4	def-np.poss	?OLD	
.			

# text = It was a cunning device, for, apart from the chance of driving your victim to his death, what peasant would venture to inquire too closely into such a creature should he get sight of it, as many have done, upon the moor?
It	SBJ	pron.pper	?OLD	
was				
a				
cunning				
device	other	indef-np.a		
,				
for				
,				
apart				
from				
the				
chance	other	def-np.the	?OLD	
of				
driving				
your	other_4	pron.ppos	?OLD	
victim	OBJ_3	def-np.poss	?OLD	
to				
his	other_4	pron.ppos	?OLD	
death	other_3	def-np.poss	?OLD	
,				
what	SBJ_2	pron.pint		
peasant				
would				
venture				
to				
inquire				
too				
closely				
into				
such				
a				
creature	other_4	pron.pds		
should				
he	SBJ_2	pron.pper	?OLD	
get				
sight	OBJ_2	def-np.poss	?OLD	
of				
it	other_3	pron.pper	?OLD	
,				
as				
many	SBJ_3			
have				
done				
,				
upon				
the				
moor	other_2	def-np.the	?OLD	
?			

--
# text = I said it in London, Watson, and I say it again now, that never yet have we helped to hunt down a more dangerous man than he who is lying yonder\"—he swept his long arm towards the huge mottled expanse of green-splotched bog which stretched away until it merged into the russet slopes of the moor.
I	SBJ	pron.pper	?OLD	
said				
it	OBJ	pron.pper	?OLD	
in				
London	other	ne	?OLD	
,				
Watson	other_2	ne	?OLD	
,				
and				
I	SBJ_2	pron.pper	?OLD	
say				
it	OBJ_2	pron.pper	?OLD	
again				
now				
,				
that				
never				
yet				
have				
we	SBJ_4	pron.pper	?OLD	
helped				
to				
hunt				
down				
a				
more				
dangerous				
man	OBJ_5	indef-np.a		
than				
he	SBJ_7	pron.pper	?OLD	
who	SBJ_8			
is				
lying				
yonder	OBJ_7	indef-np.bare		
&quot;				
—he	SBJ_7	pron.pper	?OLD	
swept				
his	other_8	pron.ppos	?OLD	
long				
arm	OBJ_7	def-np.poss	?OLD	
towards				
the				
huge				
mottled				
expanse	other_8	def-np.the	?OLD	
of				
green				
_				
splotched				
bog	other_9	indef-np.bare		
which	SBJ_11			
stretched				
away				
until				
it	SBJ_12	pron.pper	?OLD	
merged				
into				
the				
russet				
slopes	other_12	def-np.the	?OLD	
of				
the				
moor	other_13	def-np.the	?OLD	
.			

