# text = Charlie Rose:				
Charlie					1	Charlie	_	
,					12	,	_	
they	SBJ	pron.pper	OLD		13	they	set_77	
could					14	could	_	
see					15	see	_	
,					16	,	_	
you	SBJ_2	pron.pper	OLD		17	you	_	
could					18	could	_	
see					19	see	_	
which	other_4	pron.pint			20	which	_	
doctor	SBJ_3	indef-np			21	doctor	_	
accessed					22	accessed	_	
it	OBJ_3	pron.pper	OLD		23	it	set_78	
and					24	and	_	
why					25	why	_	
,					26	,	_	
and					27	and	_	
you	SBJ_4	pron.pper	OLD		28	you	_	
could					29	could	_	
maybe					30	maybe	_	
learn					31	learn	_	
about					32	about	_	
what	other_4	pron.pint			33	what	_	
conditions	SBJ_5	indef-np.bare			34	conditions	_	
you	SBJ_7	pron.pper	OLD		35	you	_	
have					36	have	_	
.				37	.	_
		
# text = I think if we just did that, we'd save 100,000 lives this year.	
I	SBJ	pron.pper	OLD		1	I	_	
think					2	think	_	
if					3	if	_	
we	SBJ_3	pron.pper	OLD		4	we	_	
just					5	just	_	
did					6	did	_	
that	OBJ_3	pron.pds	OLD		7	that	set_172	
,					8	,	_	
we	SBJ_2	pron.pper	OLD		9	we	_	
'd					10	'd	_	
save					11	save	_	
100,000					12	100,000	_	
lives	OBJ_2	indef-np.quant			13	lives	_	
this					14	this	_	
year	other_2	def-np.dem	OLD		15	year	_	
.				16	.	_
		
# text = CR: Absolutely.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
Absolutely					3	Absolutely	_	
.				4	.	_
		
# text = Let me go — (Applause) LP: So I guess I'm just very worried that with Internet privacy, we're doing the same thing we're doing with medical records, is we're throwing out the baby with the bathwater, and we're not really thinking about the tremendous good that can come from people sharing information with the right people in the right ways.				
Let								
me	OBJ_2	pron.pper	OLD					
go								
—					
(								
Applause	other_2	indef-np.bare						
)								
LP	other	indef-np.bare			8	LP	_	
:								
So								
I	SBJ_2	pron.pper	OLD					
guess								
I	SBJ_3	pron.pper	OLD					
'm								
just								
very								
worried								
that								
with								
Internet								
privacy	other_4	indef-np.bare						
,								
we	SBJ_4	pron.pper	OLD					
're								
doing								
the								
same								
thing	OBJ_4	def-np.the	OLD					
we	SBJ_6	pron.pper	OLD					
're								
doing								
with								
medical								
records	other_6	indef-np.bare						
,								
is								
we	SBJ_3	pron.pper	OLD					
're								
throwing								
out								
the								
baby	OBJ_3	def-np.the	OLD					
with								
the								
bathwater	other_4	def-np.the	OLD					
,								
and								
we	SBJ_4	pron.pper	OLD					
're								
not								
really								
thinking								
about								
the								
tremendous								
good	other_4	def-np.the	OLD					
that	SBJ_6							
can								
come								
from								
people	other_6	indef-np.bare						
sharing								
information	OBJ_8	indef-np.bare						
with								
the								
right								
people	other_8	def-np.the	OLD					
in								
the								
right								
ways	other_9	def-np.the	OLD					
.							
	
# text = CR:				
CR	other	indef-np.bare			1	CR	_	
:				2	:	_
		
# text = And the necessary condition that people have to have confidence that their information will not be abused.	
And								
the								
necessary								
condition	other	def-np.the	OLD		4	condition	_	
that								
people	SBJ_2	indef-np.bare						
have								
to								
have								
confidence	OBJ_3	indef-np.bare						
that								
their	other_6	pron.ppos	OLD					
information	SBJ_5	def-np.poss	OLD					
will								
not								
be								
abused								
.							
	
# text = LP: Yeah, and I had this problem with my voice stuff.				
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
and					5	and	_	
I	SBJ_2	pron.pper	OLD		6	I	_	
had					7	had	_	
this					8	this	_	
problem	OBJ_2	def-np.dem	OLD		9	problem	set_173	
with					10	with	_	
my	other_3	pron.ppos	OLD		11	my	_	
voice					12	voice	_	
stuff	other_2	def-np.poss	OLD		13	stuff	set_80	
.				14	.	_
		
# text = I was scared to share it.	
I	SBJ	pron.pper	OLD					
was								
scared					17	scared	_	
to								
share								
it	OBJ_2	pron.pper	OLD					
.							
	
# text = Sergey encouraged me to do that, and it was a great thing to do.				
Sergey	SBJ	pron.pper	OLD		1	Sergey	_	
encouraged					2	encouraged	_	
me	OBJ	pron.pper	OLD		3	me	_	
to					4	to	_	
do					5	do	_	
that	OBJ_2	pron.pds	OLD		6	that	set_174	
,					7	,	_	
and					8	and	_	
it	SBJ_2	pron.pper	OLD		9	it	set_174	
was					10	was	_	
a					11	a	_	
great					12	great	_	
thing	other	indef-np.a			13	thing	_	
to					14	to	_	
do					15	do	_	
.				16	.	_
		
# text = CR: And the response has been overwhelming.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
And					3	And	_	
the					4	the	_	
response	SBJ_2	def-np.the	OLD		5	response	_	
has					6	has	_	
been					7	been	_	
overwhelming					8	overwhelming	_	
.				9	.	_
		
# text = LP: Yeah, and people are super positive.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
and					5	and	_	
people	SBJ_2	indef-np.bare			6	people	_	
are					7	are	_	
super					8	super	_	
positive					9	positive	_	
.				10	.	_
		
# text = We got thousands and thousands of people with similar conditions, which there's no data on today.	
We	SBJ	pron.pper	OLD		1	We	_	
got					2	got	_	
thousands	OBJ	indef-np.bare			3	thousands	_	
and					4	and	_	
thousands	other_2	indef-np.bare			5	thousands	_	
of					6	of	_	
people	other_2	indef-np.bare			7	people	_	
with					8	with	_	
similar					9	similar	_	
conditions	other	indef-np.bare			10	conditions	_	
,					11	,	_	
which	OBJ_2				12	which	_	
there					13	there	_	
's					14	's	_	
no					15	no	_	
data	SBJ_2	indef-np.quant			16	data	_	
on					17	on	_	
today	other_3	indef-np.bare			18	today	_	
.				19	.	_
		
# text = So it was a really good thing.	
So					1	So	_	
it	SBJ	pron.pper	OLD		2	it	set_174	
was					3	was	_	
a					4	a	_	
really					5	really	_	
good					6	good	_	
thing	other	indef-np.a			7	thing	_	
.				8	.	_
		
# text = CR: So talking about the future, what is it about you and transportation systems?	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
So					3	So	_	
talking					4	talking	_	
about					5	about	_	
the					6	the	_	
future	other_2	def-np.the	OLD		7	future	_	
,					8	,	_	
what	SBJ_3	pron.pint			9	what	_	
is					10	is	_	
it	other_2	pron.pper	OLD		11	it	_	
about					12	about	_	
you	other_3	pron.pper	OLD		13	you	_	
and					14	and	_	
transportation					15	transportation	_	
systems	other_4	indef-np.bare			16	systems	set_82	
?				17	_	_
		
# text = LP: Yeah.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
.				4	.	_
		
# text = I guess I was just frustrated with this when I was at college in Michigan.	
I	SBJ	pron.pper	OLD					
guess					2	guess	_	
I	SBJ_2	pron.pper	OLD		3	I	_	
was					4	was	_	
just					5	just	_	
frustrated								
with					11	with	_	
this	other_2	pron.pds	OLD		12	this	set_82	
when								
I	SBJ_3	pron.pper	OLD					
was								
at								
college	other_2	indef-np.bare			13	college	_	
in								
Michigan	other_3	ne	OLD					
.							
	
# text = I had to get on the bus and take it and wait for it.				
I	SBJ	pron.pper	OLD		1	I	_	
had					2	had	set_175	
to					3	to	_	
get					4	get	_	
on					5	on	_	
the					6	the	_	
bus	other_2	def-np.the	OLD		7	bus	set_85	
and					8	and	_	
take					9	take	_	
it	OBJ_3	pron.pper	OLD		10	it	set_85	
and					11	and	_	
wait					12	wait	_	
for					13	for	_	
it	other_4	pron.pper	OLD		14	it	set_85	
.				15	.	_
		
# text = And it was cold and snowing.	
And					1	And	_	
it	SBJ	pron.pper	OLD		2	it	_	
was					3	was	_	
cold					4	cold	set_175	
and					5	and	_	
snowing					6	snowing	_	
.				7	.	_
		
# text = I did some research on how much it cost, and I just became a bit obsessed with transportation systems.	
I	SBJ	pron.pper	OLD		1	I	_	
did					2	did	set_175	
some					3	some	_	
research					4	research	_	
on					5	on	_	
how					6	how	_	
much					7	much	_	
it	SBJ_2	pron.pper	OLD		8	it	set_85	
cost	OBJ	indef-np.bare			9	cost	_	
,					10	,	_	
and					11	and	_	
I	SBJ_3	pron.pper	OLD		12	I	_	
just					13	just	_	
became					14	became	_	
a					15	a	_	
bit	OBJ_3	indef-np.a			16	bit	_	
obsessed					17	obsessed	_	
with					18	with	_	
transportation					19	transportation	_	
systems	other_5	indef-np.bare			20	systems	_	
.				21	.	_
		
# text = CR: And that began the idea of an automated car.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
And					3	And	_	
that	SBJ_2	pron.pds	OLD		4	that	set_175	
began					5	began	_	
the					6	the	_	
idea	OBJ_2	def-np.the	OLD		7	idea	_	
of					8	of	_	
an					9	an	_	
automated					10	automated	_	
car	other_3	indef-np.a			11	car	_	
.				12	.	_
		
# text = LP: Yeah, about 18 years ago I learned about people working on automated cars, and I became fascinated by that, and it takes a while to get these projects going, but I'm super excited about the possibilities of that improving the world.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
about					5	about	_	
18					6	18	_	
years	other_2	indef-np.quant			7	years	_	
ago					8	ago	_	
I	SBJ_2	pron.pper	OLD		9	I	_	
learned					10	learned	_	
about					11	about	_	
people	other_2	indef-np.bare			12	people	_	
working					13	working	_	
on					14	on	_	
automated					15	automated	_	
cars	other_4	indef-np.bare			16	cars	set_89	
,					17	,	_	
and					18	and	_	
I	SBJ_3	pron.pper	OLD		19	I	_	
became					20	became	_	
fascinated					21	fascinated	_	
by					22	by	_	
that	other_4	pron.pds	OLD		23	that	set_89	
,					24	,	_	
and					25	and	_	
it					26	it	_	
takes					27	takes	_	
a					28	a	_	
while	OBJ_3	indef-np.a			29	while	_	
to					30	to	_	
get					31	get	_	
these					32	these	_	
projects	OBJ_4	def-np.dem	OLD		33	projects	_	
going					34	going	_	
,					35	,	_	
but					36	but	_	
I	SBJ_2	pron.pper	OLD		37	I	_	
'm					38	'm	_	
super					39	super	_	
excited					40	excited	_	
about					41	about	_	
the					42	the	_	
possibilities	other_2	def-np.the	OLD		43	possibilities	_	
of					44	of	_	
that					45	that	set_89	
improving					46	improving	_	
the					47	the	_	
world	OBJ_4	def-np.the	OLD		48	world	_	
.				49	.	_
		
# text = There's 20 million people or more injured per year.	
There					1	There	_	
's					2	's	_	
20					3	20	_	
million					4	million	_	
people	SBJ	indef-np.quant			5	people	_	
or					6	or	_	
more					7	more	_	
injured					8	injured	_	
per					9	per	_	
year	other_3	indef-np.bare			10	year	_	
.				11	.	_
		
# text = It's the leading cause of death for people under 34 in the U.S. CR: So you're talking about saving lives.	
It	SBJ	pron.pper	OLD					
's								
the								
leading								
cause	other	def-np.quant	OLD					
of								
death	other	indef-np.bare						
for								
people	other	indef-np.bare						
under								
34								
in								
the								
U.S.								
CR	other	ne	OLD		1	CR	set_89	
:					10	.	_	
*34*					11	34	_	
*'s*					16	's	_	
So					17	So	_	
you	SBJ_2	pron.pper	OLD		18	leading	_	
're					19	're	_	
talking					20	of	_	
about					21	about	_	
saving					22	for	_	
lives	other_2	indef-np.bare			23	lives	_	
.							
	
# text = LP: Yeah, and also saving space and making life better.				
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
and					5	and	_	
also					6	also	_	
saving					7	saving	_	
space	OBJ_2	indef-np.bare			8	space	_	
and					9	and	_	
making					10	making	_	
life	OBJ_3	indef-np.bare			11	life	_	
better					12	better	_	
.				13	.	_
		
# text = Los Angeles is half parking lots and roads, half of the area, and most cities are not far behind, actually.	
Los					1	Los	_	
Angeles	SBJ	ne	OLD		2	Angeles	_	
is					3	is	_	
half					4	half	_	
parking					5	parking	_	
lots	other	indef-np.bare			6	lots	set_88	
and					7	and	_	
roads	other	indef-np.bare			8	roads	_	
,					9	,	_	
half	other	indef-np.bare			10	half	_	
of					11	of	_	
the					12	the	_	
area	other_2	def-np.the	OLD		13	area	_	
,					14	,	_	
and					15	and	_	
most					16	most	_	
cities	SBJ_2	indef-np.bare			17	cities	_	
are					18	are	_	
not					19	not	_	
far					20	far	_	
behind					21	behind	_	
,					22	,	_	
actually					23	actually	_	
.				24	.	_
		
# text = It's just crazy that that's what we use our space for.	
It	SBJ	pron.pper	OLD		1	It	_	
's					2	's	_	
just					3	just	_	
crazy					4	crazy	_	
that					5	that	_	
that	SBJ_2	pron.pds	OLD		6	that	set_88	
's					7	's	_	
what	other	pron.pint			8	what	_	
we	SBJ_3	pron.pper	OLD		9	we	_	
use					10	use	_	
our	other_4	pron.ppos	OLD		11	our	_	
space	OBJ_3	def-np.poss	OLD		12	space	_	
for					13	for	_	
.				14	.	_
		
# text = CR: And how soon will we be there?	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
And					3	And	_	
how					4	how	_	
soon					5	soon	_	
will					6	will	_	
we	SBJ_2	pron.pper	OLD		7	we	_	
be					8	be	_	
there	other	pron.padv	OLD		9	there	_	
?				10	_	_
		
# text = LP: I think we can be there very, very soon.	
LP	other	indef-np.bare			1	LP	_	
:					2	:	_	
I	SBJ_2	pron.pper	OLD		3	I	_	
think					4	think	_	
we	SBJ_3	pron.pper	OLD		5	we	_	
can					6	can	_	
be					7	be	_	
there	other_2	pron.padv	OLD		8	there	_	
very					9	very	_	
,					10	,	_	
very					11	very	_	
soon					12	soon	_	
.				13	.	_
		
# text = We've driven well over 100,000 miles now totally automated.	
We	SBJ	pron.pper	OLD		1	We	_	
've					2	've	_	
driven					3	driven	_	
well					4	well	_	
over					5	over	_	
100,000					6	100,000	_	
miles	other	indef-np.quant			7	miles	_	
now					8	now	_	
totally					9	totally	_	
automated					10	automated	_	
.				11	.	_
		
# text = I'm super excited about getting that out quickly.	
I	SBJ	pron.pper	OLD		1	I	_	
'm					2	'm	_	
super					3	super	_	
excited					4	excited	_	
about					5	about	_	
getting					6	getting	_	
that	OBJ_2	pron.pds	OLD		7	that	set_89	
out					8	out	_	
quickly					9	quickly	_	
.				10	.	_
		
# text = CR: But it's not only you're talking about automated cars.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
But					3	But	_	
it	SBJ_2	pron.pper	OLD		4	it	_	
's					5	's	_	
not					6	not	_	
only					7	only	_	
you	SBJ_2	pron.pper	OLD		8	you	_	
're					9	're	_	
talking					10	talking	_	
about					11	about	_	
automated					12	automated	_	
cars	other_2	indef-np.bare			13	cars	_	
.				14	.	_
		
# text = You also have this idea for bicycles.	
You	SBJ	pron.pper	OLD		1	You	_	
also					2	also	_	
have					3	have	_	
this					4	this	_	
idea	OBJ	def-np.dem	OLD		5	idea	_	
for					6	for	_	
bicycles	other	indef-np.bare			7	bicycles	_	
.				8	.	_
		
# text = LP: Well at Google, we got this idea that we should just provide free bikes to everyone, and that's been amazing, most of the trips.	
LP					1	LP	_	
:					2	:	_	
Well					3	Well	_	
at					4	at	_	
Google	other_3	ne	OLD		5	Google	set_215	
,					6	,	_	
we	SBJ	pron.pper	OLD		7	we	_	
got					8	got	_	
this					9	this	_	
idea	OBJ	def-np.dem	OLD		10	idea	set_176	
that					11	that	_	
we	SBJ_2	pron.pper	OLD		12	we	_	
should					13	should	_	
just					14	just	_	
provide					15	provide	set_176	
free					16	free	_	
bikes	OBJ_2	indef-np.bare			17	bikes	_	
to					18	to	_	
everyone	other_2	pron.pind			19	everyone	_	
,					20	,	_	
and					21	and	_	
that	SBJ_3	pron.pds	OLD		22	that	set_176	
's					23	's	_	
been					24	been	_	
amazing					25	amazing	_	
,					26	,	_	
most					27	most	_	
of					28	of	_	
the					29	the	_	
trips	other_2	def-np.the	OLD		30	trips	_	
.				31	.	_
		
# text = You see bikes going everywhere, and the bikes wear out.	
You	SBJ	pron.pper	OLD		1	You	_	
see					2	see	_	
bikes	SBJ_2	indef-np.bare			3	bikes	set_177	
going					4	going	_	
everywhere					5	everywhere	_	
,					6	,	_	
and					7	and	_	
the					8	the	_	
bikes	SBJ_2	def-np.the	OLD		9	bikes	set_177	
wear					10	wear	_	
out					11	out	_	
.				12	.	_
		
# text = They're getting used 24 hours a day.	
They	SBJ	pron.pper	OLD		1	They	set_177	
're					2	're	_	
getting					3	getting	_	
used					4	used	_	
24					5	24	_	
hours	OBJ	indef-np.quant			6	hours	_	
a					7	a	_	
day	other	indef-np.a			8	day	_	
.				9	.	_
		
# text = CR: But you want to put them above the street, too.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
But					3	But	_	
you	SBJ_2	pron.pper	OLD		4	you	_	
want					5	want	_	
to					6	to	_	
put					7	put	_	
them	OBJ_3	pron.pper	OLD		8	them	set_177	
above					9	above	_	
the					10	the	_	
street	other_3	def-np.the	OLD		11	street	_	
,					12	,	_	
too					13	too	_	
.				14	.	_
		
# text = LP:	
LP					1	LP	_	
:				2	:	_
		
# text = Well I said, how do we get people using bikes more?	
Well								
I	SBJ	pron.pper	OLD					
said					3	said	_	
,								
how								
do								
we	SBJ_2	pron.pper	OLD					
get								
people	OBJ_2	indef-np.bare						
using								
bikes	OBJ_3	indef-np.bare						
more								
?							
	
# text = CR: We may have a video here.				
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
We	SBJ_2	pron.pper	OLD		3	We	_	
may					4	may	_	
have					5	have	_	
a					6	a	_	
video	OBJ_2	indef-np.a			7	video	set_178	
here					8	here	_	
.				9	.	_
		
# text = LP: Yeah, let's show the video.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
let					5	let	_	
's	OBJ	pron.pper	OLD		6	's	_	
show					7	show	_	
the					8	the	_	
video	OBJ_2	def-np.the	OLD		9	video	set_178	
.				10	.	_
		
# text = I just got excited about this.	
I	SBJ	pron.pper	OLD					
just								
got					13	got	_	
excited	OBJ							
about								
this	other_2	pron.pds	OLD					
.							
	
# text = (Music)				
(					1	(	_	
Music								
)							
	
# text = So this is actually how you might separate bikes from cars with minimal cost.				
So					1	So	_	
this	SBJ	pron.pds	OLD		2	this	_	
is					3	is	_	
actually					4	actually	_	
how	other	pron.pint			5	how	_	
you	SBJ_2	pron.pper	OLD		6	you	_	
might					7	might	_	
separate					8	separate	_	
bikes	OBJ_2	indef-np.bare			9	bikes	_	
from					10	from	_	
cars	other_2	indef-np.bare			11	cars	_	
with					12	with	_	
minimal					13	minimal	_	
cost	other_2	indef-np.bare			14	cost	_	
.				15	.	_
		
# text = Anyway, it looks totally crazy, but I was actually thinking about our campus, working with the Zippies and stuff, and just trying to get a lot more bike usage, and I was thinking about, how do you cost-effectively separate the bikes from traffic?	
Anyway					1	Anyway	_	
,					2	,	_	
it	SBJ	pron.pper	OLD		3	it	_	
looks					4	looks	_	
totally					5	totally	_	
crazy					6	crazy	_	
,					7	,	_	
but					8	but	_	
I	SBJ_2	pron.pper	OLD		9	I	_	
was					10	was	_	
actually					11	actually	_	
thinking					12	thinking	_	
about					13	about	_	
our	other_3	pron.ppos	OLD		14	our	_	
campus	other_2	def-np.poss	OLD		15	campus	_	
,					16	,	_	
working					17	working	_	
with					18	with	_	
the					19	the	_	
Zippies	other_4	def-np.the	OLD		20	Zippies	_	
and					21	and	_	
stuff	other_5	indef-np.bare			22	stuff	_	
,					23	,	_	
and					24	and	_	
just					25	just	_	
trying					26	trying	_	
to					27	to	_	
get					28	get	_	
a					29	a	_	
lot	other_7	indef-np.a			30	lot	_	
more					31	more	_	
bike					32	bike	_	
usage	OBJ_5	indef-np.bare			33	usage	_	
,					34	,	_	
and					35	and	_	
I	SBJ_7	pron.pper	OLD		36	I	_	
was					37	was	_	
thinking					38	thinking	_	
about					39	about	_	
,					40	,	_	
how					41	how	_	
do					42	do	_	
you	SBJ_8	pron.pper	OLD		43	you	_	
cost-effectively					44	cost-effectively	_	
separate					45	separate	_	
the					46	the	_	
bikes	OBJ_8	def-np.the	OLD		47	bikes	_	
from					48	from	_	
traffic	other_8	indef-np.bare			49	traffic	_	
?				50	_	_
		
# text = And I went and searched, and this is what I found.	
And								
I	SBJ	pron.pper	OLD					
went					3	went	_	
and								
searched								
,								
and								
this	SBJ_2	pron.pds	OLD					
is								
what	other	pron.pint						
I	SBJ_3	pron.pper	OLD					
found								
.							
	
# text = And we're not actually working on this, that particular thing, but it gets your imagination going.				
And					1	And	_	
we	SBJ	pron.pper	OLD		2	we	_	
're					3	're	_	
not					4	not	_	
actually					5	actually	_	
working					6	working	_	
on					7	on	_	
this	other	pron.pds	OLD		8	this	_	
,					9	,	_	
that					10	that	_	
particular					11	particular	_	
thing	OBJ	def-np.dem	OLD		12	thing	_	
,					13	,	_	
but					14	but	_	
it	SBJ_2	pron.pper	OLD		15	it	_	
gets					16	gets	_	
your	other_3	pron.ppos	OLD		17	your	_	
imagination	OBJ_2	def-np.poss	OLD		18	imagination	_	
going					19	going	_	
.				20	.	_
		
# text = CR: Let me close with this.	
CR					1	CR	_	
:					2	:	_	
Let					3	Let	_	
me	OBJ_2	pron.pper	OLD		4	me	_	
close					5	close	_	
with					6	with	_	
this	other_2	pron.pds	OLD		7	this	set_204	
.				8	.	_
		
# text = Give me a sense of the philosophy of your own mind.	
Give					1	Give	set_204	
me	OBJ	pron.pper	OLD		2	me	_	
a					3	a	_	
sense	OBJ	indef-np.a			4	sense	_	
of					5	of	_	
the					6	the	_	
philosophy	other_2	def-np.poss	OLD		7	philosophy	_	
of					8	of	_	
your	other_4	pron.ppos	OLD		9	your	_	
own					10	own	_	
mind	other_3	def-np.poss	OLD		11	mind	_	
.				12	.	_
		
# text = You have this idea of [Google X].	
You	SBJ	pron.pper	OLD		1	You	_	
have					2	have	set_204	
this					3	this	_	
idea	OBJ	def-np.dem	OLD		4	idea	_	
of					5	of	_	
[					6	[	_	
Google					7	Google	_	
X	other_2	ne	OLD		8	X	_	
]					9	]	_	
.				10	.	_
		
# text = You don't simply want to go in some small, measurable arena of progress.	
You	SBJ	pron.pper	OLD		1	You	_	
do					2	do	_	
n't					3	n't	_	
simply					4	simply	_	
want					5	want	set_204	
to					6	to	_	
go					7	go	_	
in					8	in	_	
some					9	some	_	
small					10	small	_	
,					11	,	_	
measurable					12	measurable	_	
arena	other_2	indef-np.quant			13	arena	set_93	
of					14	of	_	
progress	other_3	indef-np.bare			15	progress	_	
.				16	.	_
		
# text = LP: Yeah, I think many of the things we just talked about are like that, where they're really -- I almost use the economic concept of additionality, which means that you're doing something that wouldn't happen unless you were actually doing it.	
LP					1	LP	_	
:					2	:	_	
Yeah					3	Yeah	_	
,					4	,	_	
I	SBJ	pron.pper	OLD		5	I	_	
think					6	think	_	
many	OBJ				7	many	_	
of					8	of	_	
the					9	the	_	
things	other_2	def-np.the	OLD		10	things	set_94	
we	SBJ_4	pron.pper	OLD		11	we	_	
just					12	just	_	
talked					13	talked	_	
about					14	about	_	
are					15	are	_	
like					16	like	_	
that	other	pron.pds	OLD		17	that	set_93	
,					18	,	_	
where					19	where	_	
they	SBJ_2	pron.pper	OLD		20	they	set_94	
're					21	're	_	
really					22	really	_	
_					23	_	_	
I	SBJ_2	pron.pper	OLD		24	I	_	
almost					25	almost	_	
use					26	use	_	
the					27	the	_	
economic					28	economic	_	
concept	OBJ_2	def-np.the	OLD		29	concept	_	
of					30	of	_	
additionality	other_3	indef-np.bare			31	additionality	_	
,					32	,	_	
which	SBJ_3	pron.pint			33	which	_	
means					34	means	_	
that					35	that	_	
you	SBJ_4	pron.pper	OLD		36	you	_	
're					37	're	_	
doing					38	doing	set_179	
something	OBJ_4	pron	OLD		39	something	set_95	
that	SBJ_6				40	that	_	
would					41	would	_	
n't					42	n't	_	
happen					43	happen	_	
unless					44	unless	_	
you	SBJ_7	pron.pper	OLD		45	you	_	
were					46	were	_	
actually					47	actually	_	
doing					48	doing	_	
it	OBJ_7	pron.pper	OLD		49	it	set_95	
.				50	.	_
		
# text = And I think the more you can do things like that, the bigger impact you have, and that's about doing things that people might not think are possible.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
think					3	think	_	
the					4	the	_	
more	OBJ				5	more	_	
you	SBJ_3	pron.pper	OLD		6	you	_	
can					7	can	_	
do					8	do	_	
things	OBJ_3	indef-np.bare			9	things	_	
like					10	like	_	
that	other_4	pron.pds	OLD		11	that	set_179	
,					12	,	_	
the					13	the	_	
bigger					14	bigger	_	
impact	other	def-np.the	OLD		15	impact	_	
you	SBJ_3	pron.pper	OLD		16	you	_	
have					17	have	_	
,					18	,	_	
and					19	and	_	
that	SBJ_3	pron.pds	OLD		20	that	set_179	
's					21	's	_	
about					22	about	_	
doing					23	doing	_	
things	OBJ_3	indef-np.bare			24	things	set_180	
that					25	that	set_180	
people	SBJ_5	indef-np.bare			26	people	_	
might					27	might	_	
not					28	not	_	
think					29	think	_	
are					30	are	_	
possible					31	possible	_	
.				32	.	_
		
# text = And I've been amazed, the more I learn about technology, the more I realize I don't know, and that's because this technological horizon, the thing that you can see to do next, the more you learn about technology, the more you learn what's possible.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
've					3	've	_	
been					4	been	_	
amazed					5	amazed	_	
,					6	,	_	
the					7	the	_	
more	OBJ				8	more	set_181	
I	SBJ_3	pron.pper	OLD		9	I	_	
learn					10	learn	_	
about					11	about	_	
technology	other_3	indef-np.bare			12	technology	_	
,					13	,	_	
the					14	the	_	
more	OBJ				15	more	set_181	
I	SBJ_3	pron.pper	OLD		16	I	_	
realize					17	realize	_	
I	SBJ_4	pron.pper	OLD		18	I	_	
do					19	do	_	
n't					20	n't	_	
know					21	know	_	
,					22	,	_	
and					23	and	_	
that	SBJ_2	pron.pds	OLD		24	that	set_181	
's					25	's	_	
because					26	because	_	
this					27	this	_	
technological					28	technological	_	
horizon					29	horizon	_	
,					30	,	_	
the					31	the	_	
thing	other_2	def-np.the	OLD		32	thing	set_182	
that	OBJ_4				33	that	set_182	
you	SBJ_4	pron.pper	OLD		34	you	_	
can					35	can	_	
see					36	see	_	
to					37	to	_	
do					38	do	_	
next					39	next	_	
,					40	,	_	
the					41	the	_	
more					42	more	_	
you	SBJ_5	pron.pper	OLD		43	you	_	
learn					44	learn	_	
about					45	about	_	
technology	other_5	indef-np.bare			46	technology	_	
,					47	,	_	
the					48	the	_	
more					49	more	_	
you	SBJ_5	pron.pper	OLD		50	you	_	
learn					51	learn	_	
what	OBJ_5	pron.pint			52	what	_	
's					53	's	_	
possible					54	possible	_	
.				55	.	_
		
# text = You learn that the balloons are possible because there's some material that will work for them.	
You	SBJ	pron.pper	OLD		1	You	_	
learn					2	learn	_	
that					3	that	_	
the					4	the	_	
balloons	SBJ_2	def-np.the	OLD		5	balloons	set_97	
are					6	are	_	
possible					7	possible	_	
because					8	because	_	
there					9	there	_	
's					10	's	_	
some					11	some	_	
material	SBJ_2	indef-np.quant			12	material	_	
that	SBJ_4				13	that	_	
will					14	will	_	
work					15	work	_	
for					16	for	_	
them	other_4	pron.pper	OLD		17	them	set_97	
.				18	.	_
		
# text = CR: What's interesting about you too, though, for me, is that, we have lots of people who are thinking about the future, and they are going and looking and they're coming back, but we never see the implementation.	
CR	other	indef-np.bare			1	CR	_	
:					2	:	_	
What	SBJ_2	pron.pint			3	What	_	
's					4	's	_	
interesting					5	interesting	_	
about					6	about	_	
you	other_2	pron.pper	OLD		7	you	_	
too					8	too	_	
,					9	,	_	
though					10	though	_	
,					11	,	_	
for					12	for	_	
me	other_3	pron.pper	OLD		13	me	_	
,					14	,	_	
is					15	is	_	
that	SBJ_3	pron.pds	OLD		16	that	_	
,					17	,	_	
we	SBJ_3	pron.pper	OLD		18	we	_	
have					19	have	_	
lots	OBJ_3	indef-np.bare			20	lots	set_99	
of					21	of	_	
people	other_4	indef-np.bare			22	people	_	
who	SBJ_6				23	who	_	
are					24	are	_	
thinking					25	thinking	_	
about					26	about	_	
the					27	the	_	
future	other_6	def-np.the	OLD		28	future	_	
,					29	,	_	
and					30	and	_	
they	SBJ_4	pron.pper	OLD		31	they	set_99	
are					32	are	_	
going					33	going	_	
and					34	and	_	
looking					35	looking	_	
and					36	and	_	
they	SBJ_4	pron.pper	OLD		37	they	set_99	
're					38	're	_	
