# text = "Even in purely nonreligious terms, homosexuality represents a misuse of the sexual faculty.	1	''	_	
&quot;								
Even					2	Even	_	
is					7	is	_	
that					8	that	_	
they	SBJ_4	pron.pper	OLD		9	they	set_114	
've					10	've	_	
come					11	come	_	
to					12	to	_	
be					13	be	_	
.				14	.	_
		
# text = One of the families I interviewed for this project was the family of Dylan Klebold, who was one of the perpetrators of the Columbine massacre.	
One	SBJ				1	One	_	
of					2	of	_	
the					3	the	_	
families	other_2	def-np.the	OLD		4	families	set_287	
I	SBJ_4	pron.pper	OLD		5	I	_	
interviewed					6	interviewed	_	
for					7	for	_	
this					8	this	_	
project	other_4	def-np.dem	OLD		9	project	_	
was					10	was	_	
the					11	the	_	
family	other	def-np.poss	OLD		12	family	set_199	
of					13	of	_	
Dylan	other	ne	OLD		14	Dylan	set_288	
Klebold					15	Klebold	_	
,					16	,	_	
who	SBJ_2				16	who	_	
was					17	was	_	
one					18	one	_	
of					19	of	_	
the					20	the	_	
perpetrators	other_2	def-np.the	OLD		21	perpetrators	_	
of					22	of	_	
the					23	the	set_263	
Columbine					24	Columbine	set_263	
massacre	other_3	def-np.the	OLD		25	massacre	set_263	
.				26	.	_
		
# text = It took a long time to persuade them to talk to me, and once they agreed, they were so full of their story that they couldn't stop telling it, and the first weekend I spent with them, the first of many, I recorded more than 20 hours of conversation.	
It	SBJ	pron.pper	OLD		1	It	_	
took								
a								
long								
time	OBJ	indef-np.a						
to								
persuade								
them	OBJ_2	pron.pper	OLD					
to								
talk					10	talk	_	
to					11	first	_	
me	other_3	pron.pper	OLD		12	me	_	
,					13	,	_	
and					14	,	_	
*I*					15	I	_	
once					16	recorded	set_199	
they	SBJ_5	pron.pper	OLD					
agreed					17	agreed	_	
,					18	,	_	
*20*					19	20	set_199	
they	SBJ_4	pron.pper	OLD		2	the	_	
were					20	hours	_	
so								
full								
of					21	of	_	
*conversation*					22	conversation	_	
*.*					23	.	_	
their	other_5	pron.ppos	OLD		24	their	set_199	
story	other_4	def-np.poss	OLD		25	story	set_119	
that					26	that	_	
they	SBJ_6	pron.pper	OLD		27	they	set_199	
could					28	could	_	
n't					29	n't	_	
*a*					3	a	_	
stop					30	stop	_	
telling					31	telling	_	
it	OBJ_7	pron.pper	OLD		32	it	set_119	
,								
and					37	long	_	
the								
first								
weekend	other_6	def-np.the	OLD					
I	SBJ_8	pron.pper	OLD		38	I	_	
spent					39	spent	_	
with					40	persuade	_	
them	other_8	pron.pper	OLD		41	them	set_199	
,					42	,	_	
the								
first	other_6	def-np.the	OLD					
of								
many								
,								
I	SBJ_6	pron.pper	OLD					
recorded								
more								
than								
20								
hours	OBJ_6	indef-np.quant						
of								
conversation	other_7	indef-np.bare						
.							
	
# text = And on Sunday night, we were all exhausted.				
And					1	And	_	
on					2	on	_	
Sunday					3	Sunday	_	
night	other	indef-np.bare			4	night	_	
,					5	,	_	
we	SBJ	pron.pper	OLD		6	we	_	
were					7	were	_	
all					8	all	_	
exhausted					9	exhausted	_	
.				10	.	_
		
# text = We were sitting in the kitchen.	
We	SBJ	pron.pper	OLD		1	We	_	
were					2	were	_	
sitting					3	sitting	_	
in					4	in	_	
the					5	the	_	
kitchen	other	def-np.the	OLD		6	kitchen	_	
.				7	.	_
		
# text = Sue Klebold was fixing dinner.	
Sue	SBJ	ne	OLD					
Klebold								
was								
fixing					11	fixing	_	
dinner	OBJ	indef-np.bare						
.							
	
--				
# text = And I said, \"If Dylan were here now, do you have a sense of what you'd want to ask him?\"				
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
said					3	said	_	
,					4	,	_	
&quot;					5	''	_	
If					6	If	_	
Dylan	SBJ_3	ne	OLD		7	Dylan	set_288	
were					8	were	_	
here	other_2	pron.padv	OLD		9	here	_	
now					10	now	_	
,					11	,	_	
do					12	do	_	
you	SBJ_2	pron.pper	OLD		13	you	_	
have					14	have	_	
a					15	a	_	
sense	OBJ_2	indef-np.a			16	sense	_	
of					17	of	_	
what	other_3	pron.pint			18	what	_	
you	SBJ_5	pron.pper	OLD		19	you	_	
'd					20	'd	_	
want					21	want	_	
to					22	to	_	
ask					23	ask	_	
him	OBJ_6	pron.pper	OLD		24	him	set_288	
?					25	_	_	
&quot;				26	''	_
		
--	
# text = And his father said, \"I sure do.				
And					1	And	_	
his	other_2	pron.ppos	OLD		2	his	_	
father	SBJ	def-np.poss	OLD		3	father	_	
said					4	said	_	
,					5	,	_	
&quot;					6	''	_	
I	other_2	pron.ppos	OLD		7	I	_	
sure					8	sure	_	
do	other	def-np.poss	OLD		9	do	_	
.				10	.	_
		
--	
# text = I'd want to ask him what the hell he thought he was doing."				
I	SBJ	pron.pper	OLD		1	I	_	
'd					2	'd	_	
want					3	want	_	
to					4	to	_	
ask					5	ask	_	
him	OBJ_2	pron.pper	OLD		6	him	set_288	
what	OBJ_3	pron.pint			7	what	_	
the					8	the	_	
hell	other_2	def-np.the	OLD		9	hell	_	
he	SBJ_4	pron.pper	OLD		10	he	set_288	
thought					11	thought	_	
he	SBJ_5	pron.pper	OLD		12	he	set_288	
was					13	was	_	
doing					14	doing	_	
.					15	.	_	
&quot;				16	''	_
		
# text = And Sue looked at the floor, and she thought for a minute.	
And					1	And	_	
Sue	SBJ	ne	OLD		2	Sue	set_289	
looked					3	looked	_	
at					4	at	_	
the					5	the	_	
floor	other	def-np.the	OLD		6	floor	_	
,					7	,	_	
and					8	and	_	
she	SBJ_2	pron.pper	OLD		9	she	set_289	
thought					10	thought	_	
for					11	for	_	
a					12	a	_	
minute	other_2	indef-np.a			13	minute	_	
.				14	.	_
		
--	
# text = And then she looked back up and said, \"I would ask him to forgive me for being his mother and never knowing what was going on inside his head.\"				
And					1	And	_	
then					2	then	_	
she	SBJ	pron.pper	OLD		3	she	set_289	
looked					4	looked	_	
back					5	back	_	
up					6	up	_	
and					7	and	_	
said					8	said	_	
,					9	,	_	
&quot;					10	''	_	
I	SBJ_3	pron.pper	OLD		11	I	_	
would					12	would	_	
ask					13	ask	_	
him	OBJ_3	pron.pper	OLD		14	him	set_288	
to					15	to	_	
forgive					16	forgive	_	
me	OBJ_4	pron.pper	OLD		17	me	_	
for					18	for	_	
being					19	being	_	
his	other_5	pron.ppos	OLD		20	his	set_288	
mother	other_4	def-np.poss	OLD		21	mother	_	
and					22	and	_	
never					23	never	_	
knowing					24	knowing	_	
what	OBJ_6	pron.pint			25	what	_	
was					26	was	_	
going					27	going	_	
on					28	on	_	
inside					29	inside	_	
his	other_9	pron.ppos	OLD		30	his	set_288	
head	other_8	def-np.poss	OLD		31	head	_	
.					32	.	_	
&quot;				33	''	_
		
--	
# text = When I had dinner with her a couple of years later -- one of many dinners that we had together -- she said, "You know, when it first happened, I used to wish that I had never married, that I had never had children.				
When					1	When	_	
I	SBJ_2	pron.pper	OLD		2	I	_	
had					3	had	_	
dinner	OBJ_2	indef-np.bare			4	dinner	_	
with					5	with	_	
her	other_2	pron.pper	OLD		6	her	set_289	
a					7	a	_	
couple	other_3	indef-np.a			8	couple	_	
of					9	of	_	
years	other_4	indef-np.bare			10	years	_	
later					11	later	_	
_					12	_	_	
one	OBJ_2				13	one	_	
of					14	of	_	
many					15	many	_	
dinners	other_3	indef-np.quant			16	dinners	_	
that	OBJ_5				17	that	_	
we	SBJ_5	pron.pper	OLD		18	we	_	
had					19	had	_	
together					20	together	_	
_					21	_	_	
she	SBJ	pron.pper	OLD		22	she	set_289	
said					23	said	_	
,					24	,	_	
&quot;					25	''	_	
You	SBJ_2	pron.pper	OLD		26	You	_	
know					27	know	_	
,					28	,	_	
when					29	when	_	
it	SBJ_3	pron.pper	OLD		30	it	set_263	
first					31	first	_	
happened					32	happened	_	
,					33	,	_	
I	SBJ_3	pron.pper	OLD		34	I	_	
used					35	used	_	
to					36	to	_	
wish					37	wish	_	
that					38	that	_	
I	SBJ_5	pron.pper	OLD		39	I	_	
had					40	had	_	
never					41	never	_	
married					42	married	_	
,					43	,	_	
that					44	that	_	
I	SBJ_3	pron.pper	OLD		45	I	_	
had					46	had	_	
never					47	never	_	
had					48	had	_	
children	OBJ_3	indef-np.bare			49	children	_	
.				50	.	_
		
# text = If I hadn't gone to Ohio State and crossed paths with Tom, this child wouldn't have existed, and this terrible thing wouldn't have happened.	
If					1	If	_	
I	SBJ_2	pron.pper	OLD		2	I	_	
had					3	had	_	
n't					4	n't	_	
gone					5	gone	_	
to					6	to	_	
Ohio					7	Ohio	_	
State					8	State	_	
and					9	and	_	
crossed					10	crossed	_	
paths	OBJ_2	indef-np.bare			11	paths	_	
with					12	with	_	
Tom	other_3	ne	OLD		13	Tom	_	
,					14	,	_	
this					15	this	_	
child	SBJ	def-np.dem	OLD		16	child	_	
would					17	would	_	
n't					18	n't	_	
have					19	have	_	
existed					20	existed	_	
,					21	,	_	
and					21	and	_	
this					22	this	set_263	
terrible					23	terrible	set_263	
thing	SBJ_2	def-np.dem	OLD		24	thing	set_263	
would					25	would	_	
n't					26	n't	_	
have					27	have	_	
happened					28	happened	_	
.				29	.	_
		
# text = But I've come to feel that I love the children I had so much that I don't want to imagine a life without them.	
But					1	But	_	
I	SBJ	pron.pper	OLD		2	I	_	
've					3	've	_	
come					4	come	_	
to					5	to	_	
feel					6	feel	_	
that					7	that	_	
I	SBJ_3	pron.pper	OLD		8	I	_	
love					9	love	_	
the					10	the	_	
children	OBJ_3	def-np.the	OLD		11	children	set_135	
I	SBJ_5	pron.pper	OLD		12	I	_	
had					13	had	_	
so					14	so	_	
much	OBJ_5				15	much	_	
that					16	that	_	
I	SBJ_7	pron.pper	OLD		17	I	_	
do					18	do	_	
n't					19	n't	_	
want					20	want	_	
to					21	to	_	
imagine					22	imagine	_	
a					23	a	_	
life	OBJ_8	indef-np.a			24	life	_	
without					25	without	_	
them	other_8	pron.pper	OLD		26	them	set_135	
.				27	.	_
		
--	
# text = I recognize the pain they caused to others, for which there can be no forgiveness, but the pain they caused to me, there is," she said.				
I	SBJ_2	pron.pper	OLD		1	I	_	
recognize					2	recognize	_	
the					3	the	_	
pain	OBJ_2	def-np.the	OLD		4	pain	_	
they	SBJ_4	pron.pper	OLD		5	they	set_135	
caused					6	caused	_	
to					7	to	_	
others	other_4	indef-np.bare			8	others	_	
,					9	,	_	
for					10	for	_	
which					11	which	_	
there					12	there	_	
can					13	can	_	
be					14	be	set_264	
no					15	no	_	
forgiveness	SBJ_3	indef-np.quant			16	forgiveness	_	
,					17	,	_	
but					18	but	_	
the					19	the	_	
pain	SBJ	def-np.the	OLD		20	pain	_	
they	SBJ_3	pron.pper	OLD		21	they	set_135	
caused					22	caused	_	
to					23	to	_	
me	other_3	pron.pper	OLD		24	me	_	
,					25	,	_	
there					26	there	_	
is					27	is	set_264	
,					28	,	_	
&quot;					29	''	_	
she	SBJ	pron.pper	OLD		30	she	set_289	
said					31	said	_	
.				32	.	_
		
--	
# text = "So while I recognize that it would have been better for the world if Dylan had never been born, I've decided that it would not have been better for me."	1	''	_	
&quot;								
So					2	So	_	
while					3	while	_	
I	SBJ_2	pron.pper	OLD		4	I	_	
recognize					5	recognize	_	
that					6	that	_	
it	SBJ_3	pron.pper	OLD		7	it	_	
would					8	would	_	
have					9	have	_	
been					10	been	_	
better					11	better	_	
for					12	for	_	
the					13	the	_	
world	other_3	def-np.the	OLD		14	world	_	
if					15	if	_	
Dylan	SBJ_5	ne	OLD		16	Dylan	_	
had					17	had	_	
never					18	never	_	
been					19	been	_	
born					20	born	set_286	
,					21	,	_	
I	SBJ_4	pron.pper	OLD		22	I	_	
've					23	've	_	
decided					24	decided	_	
that					25	that	_	
it	SBJ_5	pron.pper	OLD		26	it	set_286	
would					27	would	_	
not					28	not	_	
have					29	have	_	
been					30	been	_	
better					31	better	_	
for					32	for	_	
me	other_5	pron.pper	OLD		33	me	_	
.					34	.	_	
&quot;				35	''	_
		
# text = I thought it was surprising how all of these families had all of these children with all of these problems, problems that they mostly would have done anything to avoid, and that they had all found so much meaning in that experience of parenting.	
I	SBJ	pron.pper	OLD		1	I	_	
thought					2	thought	_	
it					3	it	_	
was					4	was	_	
surprising					5	surprising	_	
how					6	how	_	
all	SBJ_3	def-np.poss	OLD		7	all	set_287	
of					8	of	_	
these					9	these	_	
families	other_4	def-np.dem	OLD		10	families	_	
had					11	had	_	
all	OBJ_3	def-np.poss	OLD		12	all	_	
of					13	of	_	
these					14	these	_	
children	other_4	def-np.dem	OLD		15	children	_	
with					16	with	_	
all	other_3	def-np.poss	OLD		17	all	_	
of					18	of	_	
these					19	these	_	
problems	other_4	def-np.dem	OLD		20	problems	_	
,					21	,	_	
problems	OBJ	indef-np.bare			22	problems	set_265	
that					23	that	set_265	
they	SBJ_3	pron.pper	OLD		24	they	set_287	
mostly					25	mostly	_	
would					26	would	_	
have					27	have	_	
done					28	done	_	
anything	OBJ_3	pron	OLD		29	anything	_	
to					30	to	_	
avoid					31	avoid	_	
,					32	,	_	
and					33	and	_	
that					34	that	_	
they	SBJ_2	pron.pper	OLD		35	they	set_287	
had					36	had	_	
all					37	all	_	
found					38	found	_	
so					39	so	_	
much					40	much	_	
meaning	OBJ_2	indef-np.bare			41	meaning	_	
in					42	in	_	
that					43	that	_	
experience	other_3	def-np.dem	OLD		44	experience	_	
of					45	of	_	
parenting	other_4	indef-np.bare			46	parenting	_	
.				47	.	_
		
# text = And then I thought, all of us who have children love the children we have, with their flaws.	
And					1	And	_	
then					2	then	_	
I	SBJ	pron.pper	OLD		3	I	_	
thought					4	thought	_	
,					5	,	_	
all	SBJ_2	def-np.poss	OLD		6	all	_	
of					7	of	_	
us	other_3	pron.pper	OLD		8	us	_	
who	SBJ_5				9	who	_	
have					10	have	_	
children	OBJ_5	indef-np.bare			11	children	_	
love					12	love	_	
the					13	the	_	
children	OBJ_2	def-np.the	OLD		14	children	set_202	
we	SBJ_4	pron.pper	OLD		15	we	_	
have					16	have	_	
,					17	,	_	
with					18	with	_	
their	other_2	pron.ppos	OLD		19	their	set_202	
flaws	other	def-np.poss	OLD		20	flaws	_	
.				21	.	_
		
# text = If some glorious angel suddenly descended through my living-room ceiling and offered to take away the children I have and give me other, better children -- more polite, funnier, nicer, smarter -- I would cling to the children I have and pray away that atrocious spectacle.	
If								
some								
glorious								
angel	SBJ_2	indef-np.quant						
suddenly								
descended								
through								
my	other_3	pron.ppos	OLD					
living								
_								
room								
ceiling	other_2	def-np.poss	OLD					
and								
offered								
to								
take								
away								
the								
children	other_4	def-np.the	OLD					
I	SBJ_5	pron.pper	OLD					
have								
and								
give								
me	OBJ_5	pron.pper	OLD					
other								
,								
better								
children	OBJ_5	indef-np.bare						
_								
more								
polite	other_2	indef-np.bare						
,								
funnier	other_3	indef-np.bare						
,								
nicer	other_2	indef-np.bare						
,								
smarter	other_2	indef-np.bare						
_								
I	SBJ	pron.pper	OLD					
would								
cling					40	cling	_	
to								
the								
children	other	def-np.the	OLD					
I	SBJ_2	pron.pper	OLD					
have								
and								
pray								
away								
that								
atrocious								
spectacle	other_3	def-np.dem	OLD					
.							
	
--				
# text = And ultimately, I feel that in the same way that we test flame-retardant pajamas in an inferno to ensure they won't catch fire when our child reaches across the stove, so these stories of families negotiating these extreme differences reflect on the universal experience of parenting, which is always that sometimes, you look at your child, and you think, "Where did you come from?"				
And								
ultimately								
,								
I	SBJ	pron.pper	OLD					
feel					4	feel	_	
that	OBJ	pron.pds	OLD					
in								
the								
same								
way	other	def-np.the	OLD					
that	OBJ_3							
we	SBJ_3	pron.pper	OLD					
test								
flame								
_								
retardant								
pajamas	OBJ_3	indef-np.bare						
in								
an								
inferno	other_4	indef-np.a						
to								
ensure								
they	SBJ_3	pron.pper	OLD					
wo								
n't								
catch								
fire	OBJ_3	indef-np.bare						
when								
our	other_5	pron.ppos	OLD					
child	SBJ_4	def-np.poss	OLD					
reaches								
across								
the								
stove	other_4	def-np.the	OLD					
,								
so								
these								
stories	SBJ_2	def-np.dem	OLD					
of								
families	other_3	indef-np.bare						
negotiating								
these								
extreme								
differences	OBJ_5	def-np.dem	OLD					
reflect								
on								
the								
universal								
experience	other_2	def-np.the	OLD					
of								
parenting	other_3	indef-np.bare						
,								
which	SBJ_4							
is								
always								
that								
sometimes								
,								
you	SBJ_2	pron.pper	OLD					
look								
at								
your	other_3	pron.ppos	OLD					
child	other_2	def-np.poss	OLD					
,								
and								
you	SBJ_2	pron.pper	OLD					
think								
,								
&quot;								
Where								
did								
you	SBJ_3	pron.pper	OLD					
come								
from								
?								
&quot;							
	
# text = It turns out that while each of these individual differences is siloed -- there are only so many families dealing with schizophrenia, only so many families of children who are transgender, only so many families of prodigies -- who also face similar challenges in many ways -- in each of those categories.				
It	SBJ	pron.pper	OLD		1	It	_	
turns					2	turns	_	
out					3	out	_	
that					4	that	_	
while					5	while	_	
each	SBJ_3	def-np.poss	OLD		6	each	_	
of					7	of	_	
these					8	these	_	
individual					9	individual	_	
differences	other_4	def-np.dem	OLD		10	differences	_	
is					11	is	_	
siloed					12	siloed	_	
_					13	_	_	
there					14	there	_	
are					15	are	_	
only					16	only	_	
so					17	so	_	
many					18	many	_	
families	SBJ_2	indef-np.quant			19	families	_	
dealing					20	dealing	_	
with					21	with	_	
schizophrenia	other_4	indef-np.bare			22	schizophrenia	set_267	
,					23	,	_	
only								
so								
many								
families	SBJ_2	indef-np.quant			27	families	set_267	
of					28	of	_	
children	other_3	indef-np.bare						
who	SBJ_4							
are								
transgender								
,								
only								
so								
many								
families	other_4	indef-np.quant						
of								
prodigies	other_5	indef-np.bare						
_								
who	SBJ_6							
also								
face								
similar								
challenges	OBJ_6	indef-np.bare						
in								
many								
ways	other_7	indef-np.quant						
_								
in								
each	other_6	def-np.poss	OLD					
of								
those								
categories	other_7	def-np.dem	OLD					
.				55	.	_
		
# text = But if you start to think that the experience of negotiating difference within your family is what people are addressing, then you discover that it's a nearly universal phenomenon.	
But								
if								
you	SBJ_2	pron.pper	OLD					
start								
to								
think								
that								
the								
experience	SBJ_4	def-np.the	OLD					
of								
negotiating								
difference	OBJ_6	indef-np.bare						
within								
your	other_7	pron.ppos	OLD					
family	other_6	def-np.poss	OLD					
is								
what	other_3	pron.pint						
people	SBJ_5	indef-np.bare						
are								
addressing								
,								
then								
you	SBJ	pron.pper	OLD					
discover					24	discover	_	
that								
it	SBJ_2	pron.pper	OLD					
's								
a								
nearly								
universal								
phenomenon	other	indef-np.a						
.							
	
# text = Ironically, it turns out, that it's our differences and our negotiation of difference that unite us.				
Ironically					1	Ironically	_	
,					2	,	_	
it	SBJ	pron.pper	OLD		3	it	_	
turns					4	turns	_	
out					5	out	_	
,					6	,	_	
that					7	that	_	
it	SBJ_2	pron.pper	OLD		8	it	_	
's					9	's	_	
our	other_2	pron.ppos	OLD		10	our	_	
differences	other	def-np.poss	OLD		11	differences	_	
and								
our	other_3	pron.ppos	OLD					
negotiation	other_2	def-np.poss	OLD		14	negotiation	_	
of								
difference	other_3	indef-np.bare						
that	SBJ_3							
unite					18	unite	_	
us	OBJ_3	pron.pper	OLD					
.				20	.	_
		
# text = I decided to have children while I was working on this project.	
I	SBJ	pron.pper	OLD		1	I	_	
decided					2	decided	_	
to					3	to	_	
have					4	have	_	
children	OBJ_2	indef-np.bare			5	children	_	
while					6	while	_	
I	SBJ_3	pron.pper	OLD		7	I	_	
was					8	was	_	
working					9	working	_	
on					10	on	_	
this					11	this	_	
project	other_3	def-np.dem	OLD		12	project	_	
.				13	.	_
		
--	
# text = And many people were astonished and said, "But how can you decide to have children in the midst of studying everything that can go wrong?"				
And					1	And	_	
many					2	many	_	
people	SBJ	indef-np.quant			3	people	_	
were					4	were	_	
astonished					5	astonished	_	
and					6	and	_	
said					7	said	_	
,					8	,	_	
&quot;					9	''	_	
But					10	But	_	
how					11	how	_	
can					12	can	_	
you	SBJ_2	pron.pper	OLD		13	you	_	
decide					14	decide	_	
to					15	to	_	
have					16	have	_	
children	OBJ_3	indef-np.bare			17	children	_	
in					18	in	_	
the					19	the	_	
midst	other_3	def-np.the	OLD		20	midst	_	
of					21	of	_	
studying					22	studying	_	
everything	OBJ_5	pron	OLD		23	everything	_	
that	SBJ_7				24	that	_	
can					25	can	_	
go					26	go	_	
wrong					27	wrong	_	
?					28	_	_	
&quot;				29	''	_
		
--	
# text = And I said, "I'm not studying everything that can go wrong.				
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
said					3	said	_	
,					4	,	_	
&quot;					5	''	_	
I	SBJ_2	pron.pper	OLD		6	I	_	
'm					7	'm	_	
not					8	not	_	
studying					9	studying	_	
everything	OBJ_2	pron	OLD		10	everything	_	
that	SBJ_4				11	that	_	
can					12	can	_	
go					13	go	_	
wrong					14	wrong	_	
.				15	.	_
		
--	
# text = What I'm studying is how much love there can be, even when everything appears to be going wrong."				
What	SBJ	pron.pint			1	What	_	
I	SBJ_3	pron.pper	OLD		2	I	_	
'm					3	'm	_	
studying					4	studying	_	
is					5	is	_	
how					6	how	_	
much					7	much	_	
love	SBJ	indef-np.bare			8	love	_	
there	other	pron.padv	OLD		9	there	_	
can					10	can	_	
be					11	be	_	
,					12	,	_	
even					13	even	_	
when					14	when	_	
everything	SBJ_2	pron	OLD		15	everything	_	
appears					16	appears	_	
to					17	to	_	
be					18	be	_	
going					19	going	_	
wrong					20	wrong	_	
.					21	.	_	
&quot;				22	''	_
		
# text = I thought a lot about the mother of one disabled child I had seen, a severely disabled child who died through caregiver neglect.	
I	SBJ	pron.pper	OLD		1	I	_	
thought					2	thought	_	
a					3	a	_	
lot	SBJ_2	indef-np.a			4	lot	_	
about					5	about	_	
the					6	the	_	
mother	other_3	def-np.quant	OLD		7	mother	_	
of					8	of	_	
one					9	one	_	
disabled					10	disabled	_	
child	OBJ_2	indef-np.bare			11	child	_	
I	SBJ_4	pron.pper	OLD		12	I	_	
had					13	had	_	
seen					14	seen	_	
,					15	,	_	
a					16	a	_	
severely					17	severely	_	
disabled					18	disabled	_	
child	other_4	indef-np.a			19	child	set_205	
who	SBJ_6				20	who	_	
died					21	died	_	
through					22	through	_	
caregiver					23	caregiver	_	
neglect	other_6	indef-np.bare			24	neglect	_	
.				25	.	_
		
--	
# text = And when his ashes were interred, his mother said, \"I pray here for forgiveness for having been twice robbed: once of the child I wanted, and once of the son I loved.\"				
And					1	And	_	
when					2	when	_	
his	other_3	pron.ppos	OLD		3	his	set_205	
ashes	SBJ_2	def-np.poss	OLD		4	ashes	_	
were					5	were	_	
interred					6	interred	_	
,					7	,	_	
his	other_2	pron.ppos	OLD		8	his	set_205	
mother	SBJ	def-np.poss	OLD		9	mother	_	
said					10	said	_	
,					11	,	_	
&quot;					12	''	_	
I	SBJ_2	pron.pper	OLD		13	I	_	
pray					14	pray	_	
here					15	here	_	
for					16	for	_	
forgiveness	other_2	indef-np.bare			17	forgiveness	_	
for					18	for	_	
having					19	having	_	
been					20	been	_	
twice					21	twice	_	
robbed					22	robbed	_	
:					23	:	_	
once					24	once	_	
of					25	of	_	
the					26	the	_	
child	other_3	def-np.the	OLD		27	child	_	
I	SBJ_5	pron.pper	OLD		28	I	_	
wanted					29	wanted	_	
,					30	,	_	
and					30	and	_	
once					31	once	_	
of					32	of	_	
the					33	the	_	
son	other_2	def-np.the	OLD		34	son	_	
I	SBJ_4	pron.pper	OLD		35	I	_	
loved					36	loved	_	
.					37	.	_	
&quot;				38	''	_
		
# text = And I figured it was possible, then, for anyone to love any child, if they had the effective will to do so.	
And					1	And	_	
I	SBJ	pron.pper	OLD		2	I	_	
figured					3	figured	_	
it	SBJ_2	pron.pper	OLD		4	it	_	
was					5	was	_	
possible					6	possible	_	
,					16	,	_	
*had*					16	had	_	
*.*					23	.	_
**						
then					7	father	_	
*I*					1	I	_	
*had*					2	had	_	
*a*					3	a	_	
*close*					4	close	_	
*friend*					5	friend	set_268	
*from*					6	from	_	
*college*					7	college	_	
*who*					8	who	set_268	
*'d*					9	'd	_	
*gone*					10	gone	_	
*through*					11	through	_	
*a*					12	a	_	
*divorce*					13	divorce	_	
*and*					14	and	_	
*wanted*					15	wanted	_	
*to*					16	to	_	
*have*					17	have	_	
*children*					18	children	_	
*.*					19	.	_
**						
*And*					1	And	_	
*so*					2	so	_	
*she*					3	she	set_268	
*and*					4	and	_	
*I*					5	I	_	
*have*					6	have	_	
*a*					7	a	_	
*daughter*					8	daughter	_	
,					9	,	_	
*and*					10	and	_	
*mother*					11	mother	_	
*and*					12	and	_	
*daughter*					13	daughter	_	
*live*					14	live	_	
*in*					15	in	_	
*Texas*					16	Texas	_	
*.*					17	.	_
**						
*And*					1	And	_	
*my*					2	my	_	
*husband*					3	husband	_	
*and*					4	and	_	
*I*					5	I	_	
*have*					6	have	_	
*a*					7	a	_	
*son*					8	son	set_270	
*who*					9	who	set_270	
*lives*					10	lives	_	
*with*					11	with	_	
*us*					12	us	_	
*all*					13	all	_	
*the*					14	the	_	
*time*					15	time	_	
*,*					16	,	_	
*Laura*					31	Laura	_	
*the*					33	the	_	
*lesbian*					34	lesbian	_	
*of*					36	of	_	
*Oliver*					37	Oliver	_	
*and*					38	and	_	
*Lucy*					39	Lucy	_	
*in*					40	in	_	
*Minneapolis*					41	Minneapolis	_	
*.*					42	.	_
**						
*So*					1	So	_	
*_*					2	_	_
**						
*shorthand*					2	shorthand	_	
*is*					3	is	_	
*:*					4	:	_	
*five*					5	five	_	
*parents*					6	parents	_	
*of*					7	of	_	
for					8	four	_	
*children*					9	children	_	
anyone	SBJ_2	pron.pind			10	in	_	
*three*					11	three	_	
*states*					12	states	_	
*.*					13	.	_
**						
*And*					1	And	_	
*there*					2	there	_	
*are*					3	are	_	
*people*					4	people	set_271	
*who*					5	who	set_271	
*think*					6	think	_	
*that*					7	that	_	
*the*					8	the	_	
*existence*					9	existence	_	
*of*					10	of	_	
*my*					11	my	_	
*family*					12	family	_	
*somehow*					13	somehow	_	
*undermines*					14	undermines	_	
*or*					15	or	_	
*weakens*					16	weakens	_	
*or*					17	or	_	
*damages*					18	damages	_	
*their*					19	their	set_271	
*family*					20	family	_	
*.*					21	.	_
**						
*families*					2	families	_	
*like*					3	like	_	
*mine*					10	mine	_	
*should*					11	should	_	
*n't*					12	n't	_	
*be*					13	be	_	
to					15	to	_	
*exist*					10	exist	_	
*And*					1	And	_	
*I*					2	I	_	
*do*					3	do	_	
*n't*					4	n't	_	
*accept*					5	accept	_	
*subtractive*					6	subtractive	_	
*models*					7	models	_	
*of*					8	of	_	
love					9	love	_	
any								
child	OBJ_4	indef-np.a						
,					10	,	_	
*only*					11	only	_	
*additive*					12	additive	_	
*ones*					13	ones	_	
*.*					14	.	_
**						
*And*					1	And	_	
if					2	I	_	
they	SBJ_2	pron.pper	OLD		3	believe	_	
had					4	that	_	
*in*					5	in	_	
the					6	the	_	
*same*					7	same	_	
*way*					8	way	_	
*that*					9	that	_	
*we*					10	we	_	
*need*					11	need	_	
effective					12	species	_	
will	OBJ_2	def-np.the	OLD		13	diversity	_	
to					14	to	_	
*ensure*					15	ensure	_	
*that*					16	that	_	
*the*					17	the	_	
*planet*					18	planet	_	
*can*					19	can	_	
do					20	go	_	
*on*					21	on	_	
*,*					22	,	_	
so					23	so	_	
*we*					24	we	_	
*need*					25	need	_	
*this*					26	this	_	
*diversity*					27	diversity	_	
*of*					28	of	_	
*affection*					29	affection	_	
*and*					30	and	_	
*diversity*					31	diversity	_	
*of*					32	of	_	
*family*					33	family	_	
*in*					34	in	_	
*order*					35	order	_	
*to*					36	to	_	
*strengthen*					37	strengthen	_	
*the*					38	the	_	
*ecosphere*					39	ecosphere	_	
*of*					40	of	_	
*kindness*					41	kindness	_	
.				42	.	_
		
*The*					1	The	_	
*day*					2	day	_	
# text = So, my husband is the biological father of two children with some lesbian friends in Minneapolis.	3	after	_	
*our*					4	our	_	
So					5	son	set_207	
